SKU,Date,Quantity,Expiration.Date
1064678,2016-09-24,302,2017-09-17
1064687,2016-09-24,1144,2017-04-25
1064687,2016-09-24,2795,2017-04-30
1064727,2016-09-24,432,2017-04-25
1064727,2016-09-24,3054,2017-05-01
1064935,2016-09-24,231,2017-10-22
1064936,2016-09-24,172,2018-02-06
1064936,2016-09-24,667,2018-02-28
1064936,2016-09-24,1025,2018-03-01
1064975,2016-09-24,780,2018-02-03
1064975,2016-09-24,1,2018-02-13
1064975,2016-09-24,1209,2018-02-15
1064975,2016-09-24,925,2018-02-16
1064975,2016-09-24,2133,2018-02-17
1064975,2016-09-24,1590,2018-02-18
1064975,2016-09-24,1720,2018-03-06
1064975,2016-09-24,3067,2018-03-07
1064975,2016-09-24,659,2018-03-08
1064984,2016-09-24,2331,2018-02-22
1064984,2016-09-24,1851,2018-02-23
1064984,2016-09-24,1535,2018-03-05
1064986,2016-09-24,2018,2018-02-05
1064986,2016-09-24,100,2018-02-06
1064986,2016-09-24,1576,2018-02-28
1065037,2016-09-24,79,2019-05-13
1065037,2016-09-24,1265,2019-08-05
1065037,2016-09-24,619,2019-08-10
1065201,2016-09-24,79,2018-01-18
1065201,2016-09-24,395,2018-02-25
1065201,2016-09-24,1378,2018-02-28
1065202,2016-09-24,365,2018-02-24
1065315,2016-09-24,1,2018-02-10
1065315,2016-09-24,346,2018-02-11
1065315,2016-09-24,1591,2018-02-12
1065315,2016-09-24,320,2018-02-13
1065315,2016-09-24,1514,2018-03-08
1065315,2016-09-24,968,2018-03-09
1065316,2016-09-24,189,2018-02-14
1065316,2016-09-24,226,2018-02-16
1065316,2016-09-24,907,2018-02-17
1065316,2016-09-24,3550,2018-02-26
1065316,2016-09-24,1764,2018-03-05
1065316,2016-09-24,1117,2018-03-06
1065316,2016-09-24,686,2018-03-07
1065316,2016-09-24,887,2018-03-08
1065317,2016-09-24,1009,2018-02-04
1065317,2016-09-24,1778,2018-02-28
1065317,2016-09-24,460.666666666667,2018-03-12
1065318,2016-09-24,1058,2018-02-06
1065318,2016-09-24,1079,2018-02-28
1065318,2016-09-24,1425,2018-03-13
10332315,2016-09-24,1,2017-04-20
10333064,2016-09-24,42,2017-04-06
10333759,2016-09-24,4.66666666666667,2017-04-03
10333759,2016-09-24,100,2017-04-09
10341116,2016-09-24,704,2018-02-02
10341116,2016-09-24,940,2018-03-11
10341116,2016-09-24,1777,2018-03-12
10341311,2016-09-24,788,2017-10-30
10341429,2016-09-24,467,2018-01-29
10341429,2016-09-24,1027,2018-01-30
10341429,2016-09-24,156,2018-02-01
10341429,2016-09-24,555,2018-03-09
10341429,2016-09-24,550,2018-03-10
10341430,2016-09-24,1,2018-01-20
10341430,2016-09-24,32,2018-02-01
10341430,2016-09-24,1587,2018-02-02
10341430,2016-09-24,1935,2018-03-10
10341430,2016-09-24,909,2018-03-11
10343543,2016-09-24,111,2018-01-06
10343543,2016-09-24,525,2018-02-06
10343543,2016-09-24,609,2018-02-24
10343543,2016-09-24,501,2018-03-12
10343543,2016-09-24,506.916666666667,2018-03-13
10343544,2016-09-24,40.875,2018-02-23
10343544,2016-09-24,1230,2018-02-26
10343544,2016-09-24,1468,2018-03-06
10351199,2016-09-24,4,2017-08-18
10351199,2016-09-24,6,2018-01-16
10351200,2016-09-24,1,2017-08-12
10351200,2016-09-24,3,2017-09-09
10351200,2016-09-24,4,2018-01-17
10354037,2016-09-24,3,2018-01-28
112991,2016-09-26,2231,2017-03-02
112991,2016-09-26,220,2017-03-03
112991,2016-09-26,509,2017-03-08
112991,2016-09-26,1661,2017-03-23
112991,2016-09-26,1601,2017-04-12
112991,2016-09-26,99,2017-04-18
114511,2016-09-26,7,2017-04-03
114511,2016-09-26,2409,2017-04-09
114511,2016-09-26,5838,2017-04-10
114511,2016-09-26,4335,2017-04-16
1053009,2016-09-26,46,2017-10-27
1053009,2016-09-26,269,2017-10-30
1053010,2016-09-26,61,2017-10-30
1053010,2016-09-26,470,2017-11-28
1053010,2016-09-26,321.583333333333,2017-12-14
1053011,2016-09-26,237,2017-10-30
1053011,2016-09-26,572,2017-11-19
1053011,2016-09-26,1152,2017-12-13
1057371,2016-09-26,284,2019-04-06
1057371,2016-09-26,1483,2019-07-25
1063485,2016-09-26,1132,2018-02-25
1063485,2016-09-26,1090,2018-02-28
1063486,2016-09-26,933,2018-02-24
1063488,2016-09-26,193,2018-01-18
1063488,2016-09-26,629,2018-02-25
1063488,2016-09-26,1369,2018-02-27
1063488,2016-09-26,107,2018-02-28
1063491,2016-09-26,632,2018-02-24
1063581,2016-09-26,244.075,2017-08-23
1063647,2016-09-26,12,2017-06-13
1064002,2016-09-26,727,2018-01-29
1064003,2016-09-26,280,2018-01-29
1064023,2016-09-26,315.925,2017-09-05
1064678,2016-09-26,302,2017-09-17
1064687,2016-09-26,1144,2017-04-25
1064687,2016-09-26,2795,2017-04-30
1064727,2016-09-26,432,2017-04-25
1064727,2016-09-26,3054,2017-05-01
1064935,2016-09-26,231,2017-10-22
1064936,2016-09-26,172,2018-02-06
1064936,2016-09-26,667,2018-02-28
1064936,2016-09-26,1025,2018-03-01
1064975,2016-09-26,780,2018-02-03
1064975,2016-09-26,1,2018-02-13
1064975,2016-09-26,1209,2018-02-15
1064975,2016-09-26,925,2018-02-16
1064975,2016-09-26,2133,2018-02-17
1064975,2016-09-26,1590,2018-02-18
1064975,2016-09-26,1720,2018-03-06
1064975,2016-09-26,3067,2018-03-07
1064975,2016-09-26,659,2018-03-08
1064984,2016-09-26,2331,2018-02-22
1064984,2016-09-26,1851,2018-02-23
1064984,2016-09-26,1535,2018-03-05
1064986,2016-09-26,2018,2018-02-05
1064986,2016-09-26,100,2018-02-06
1064986,2016-09-26,1576,2018-02-28
1065037,2016-09-26,79,2019-05-13
1065037,2016-09-26,1265,2019-08-05
1065037,2016-09-26,619,2019-08-10
1065201,2016-09-26,79,2018-01-18
1065201,2016-09-26,395,2018-02-25
1065201,2016-09-26,1378,2018-02-28
1065202,2016-09-26,365,2018-02-24
1065315,2016-09-26,1,2018-02-10
1065315,2016-09-26,346,2018-02-11
1065315,2016-09-26,1591,2018-02-12
1065315,2016-09-26,320,2018-02-13
1065315,2016-09-26,1514,2018-03-08
1065315,2016-09-26,968,2018-03-09
1065316,2016-09-26,189,2018-02-14
1065316,2016-09-26,226,2018-02-16
1065316,2016-09-26,907,2018-02-17
1065316,2016-09-26,3550,2018-02-26
1065316,2016-09-26,1764,2018-03-05
1065316,2016-09-26,1117,2018-03-06
1065316,2016-09-26,686,2018-03-07
1065316,2016-09-26,887,2018-03-08
1065317,2016-09-26,1009,2018-02-04
1065317,2016-09-26,1778,2018-02-28
1065317,2016-09-26,460.666666666667,2018-03-12
1065318,2016-09-26,1058,2018-02-06
1065318,2016-09-26,1079,2018-02-28
1065318,2016-09-26,1425,2018-03-13
10332315,2016-09-26,1,2017-04-20
10333064,2016-09-26,42,2017-04-06
10333759,2016-09-26,4.66666666666667,2017-04-03
10333759,2016-09-26,100,2017-04-09
10341116,2016-09-26,704,2018-02-02
10341116,2016-09-26,940,2018-03-11
10341116,2016-09-26,1777,2018-03-12
10341311,2016-09-26,788,2017-10-30
10341429,2016-09-26,467,2018-01-29
10341429,2016-09-26,1027,2018-01-30
10341429,2016-09-26,156,2018-02-01
10341429,2016-09-26,555,2018-03-09
10341429,2016-09-26,550,2018-03-10
10341430,2016-09-26,1,2018-01-20
10341430,2016-09-26,32,2018-02-01
10341430,2016-09-26,1587,2018-02-02
10341430,2016-09-26,1935,2018-03-10
10341430,2016-09-26,909,2018-03-11
10343543,2016-09-26,111,2018-01-06
10343543,2016-09-26,525,2018-02-06
10343543,2016-09-26,609,2018-02-24
10343543,2016-09-26,501,2018-03-12
10343543,2016-09-26,506.916666666667,2018-03-13
10343544,2016-09-26,40.875,2018-02-23
10343544,2016-09-26,1230,2018-02-26
10343544,2016-09-26,1468,2018-03-06
10351199,2016-09-26,4,2017-08-18
10351199,2016-09-26,6,2018-01-16
10351200,2016-09-26,1,2017-08-12
10351200,2016-09-26,3,2017-09-09
10351200,2016-09-26,4,2018-01-17
10354037,2016-09-26,3,2018-01-28
112991,2016-09-27,2084,2017-03-02
112991,2016-09-27,220,2017-03-03
112991,2016-09-27,509,2017-03-08
112991,2016-09-27,1661,2017-03-23
112991,2016-09-27,1601,2017-04-12
112991,2016-09-27,99,2017-04-18
114511,2016-09-27,1916,2017-04-09
114511,2016-09-27,5838,2017-04-10
114511,2016-09-27,4335,2017-04-16
1053009,2016-09-27,43,2017-10-27
1053009,2016-09-27,269,2017-10-30
1053010,2016-09-27,57,2017-10-30
1053010,2016-09-27,470,2017-11-28
1053010,2016-09-27,321.583333333333,2017-12-14
1053011,2016-09-27,169,2017-10-30
1053011,2016-09-27,572,2017-11-19
1053011,2016-09-27,1152,2017-12-13
1057371,2016-09-27,219,2019-04-06
1057371,2016-09-27,1483,2019-07-25
1063485,2016-09-27,929,2018-02-25
1063485,2016-09-27,1090,2018-02-28
1063486,2016-09-27,718,2018-02-24
1063488,2016-09-27,29,2018-01-18
1063488,2016-09-27,629,2018-02-25
1063488,2016-09-27,1369,2018-02-27
1063488,2016-09-27,107,2018-02-28
1063491,2016-09-27,467,2018-02-24
1063581,2016-09-27,244.075,2017-08-23
1063647,2016-09-27,12,2017-06-13
1064002,2016-09-27,638,2018-01-29
1064003,2016-09-27,272,2018-01-29
1064023,2016-09-27,315.925,2017-09-05
1064678,2016-09-27,291,2017-09-17
1064687,2016-09-27,1067,2017-04-25
1064687,2016-09-27,2795,2017-04-30
1064727,2016-09-27,371,2017-04-25
1064727,2016-09-27,3054,2017-05-01
1064935,2016-09-27,220,2017-10-22
1064935,2016-09-27,353.59375,2018-01-13
1064936,2016-09-27,138,2018-02-06
1064936,2016-09-27,667,2018-02-28
1064936,2016-09-27,1025,2018-03-01
1064975,2016-09-27,624,2018-02-03
1064975,2016-09-27,1,2018-02-13
1064975,2016-09-27,770,2018-02-15
1064975,2016-09-27,925,2018-02-16
1064975,2016-09-27,2133,2018-02-17
1064975,2016-09-27,1590,2018-02-18
1064975,2016-09-27,1720,2018-03-06
1064975,2016-09-27,3067,2018-03-07
1064975,2016-09-27,659,2018-03-08
1064984,2016-09-27,1611,2018-02-22
1064984,2016-09-27,1851,2018-02-23
1064984,2016-09-27,1535,2018-03-05
1064986,2016-09-27,1848,2018-02-05
1064986,2016-09-27,100,2018-02-06
1064986,2016-09-27,1576,2018-02-28
1065037,2016-09-27,61,2019-05-13
1065037,2016-09-27,1265,2019-08-05
1065037,2016-09-27,619,2019-08-10
1065201,2016-09-27,34,2018-01-18
1065201,2016-09-27,335,2018-02-25
1065201,2016-09-27,1378,2018-02-28
1065202,2016-09-27,1,2018-01-16
1065202,2016-09-27,203,2018-02-24
1065202,2016-09-27,300,2018-03-14
1065202,2016-09-27,580,2018-03-15
1065315,2016-09-27,1,2018-02-10
1065315,2016-09-27,258,2018-02-11
1065315,2016-09-27,1078,2018-02-12
1065315,2016-09-27,320,2018-02-13
1065315,2016-09-27,1514,2018-03-08
1065315,2016-09-27,968,2018-03-09
1065316,2016-09-27,12,2018-02-16
1065316,2016-09-27,451,2018-02-17
1065316,2016-09-27,3550,2018-02-26
1065316,2016-09-27,1764,2018-03-05
1065316,2016-09-27,1117,2018-03-06
1065316,2016-09-27,686,2018-03-07
1065316,2016-09-27,887,2018-03-08
1065317,2016-09-27,1,2018-02-03
1065317,2016-09-27,884,2018-02-04
1065317,2016-09-27,1778,2018-02-28
1065317,2016-09-27,460.666666666667,2018-03-12
1065318,2016-09-27,794,2018-02-06
1065318,2016-09-27,1079,2018-02-28
1065318,2016-09-27,2169,2018-03-13
10332315,2016-09-27,1,2017-04-20
10333064,2016-09-27,42,2017-04-06
10333759,2016-09-27,1.66666666666667,2017-04-03
10333759,2016-09-27,114,2017-04-09
10341116,2016-09-27,533,2018-02-02
10341116,2016-09-27,940,2018-03-11
10341116,2016-09-27,1777,2018-03-12
10341311,2016-09-27,763,2017-10-30
10341429,2016-09-27,1,2018-01-19
10341429,2016-09-27,378,2018-01-29
10341429,2016-09-27,1027,2018-01-30
10341429,2016-09-27,156,2018-02-01
10341429,2016-09-27,555,2018-03-09
10341429,2016-09-27,550,2018-03-10
10341430,2016-09-27,1,2018-01-20
10341430,2016-09-27,1,2018-02-01
10341430,2016-09-27,1445,2018-02-02
10341430,2016-09-27,1935,2018-03-10
10341430,2016-09-27,909,2018-03-11
10343543,2016-09-27,111,2018-01-06
10343543,2016-09-27,525,2018-02-06
10343543,2016-09-27,609,2018-02-24
10343543,2016-09-27,501,2018-03-12
10343543,2016-09-27,506.916666666667,2018-03-13
10343544,2016-09-27,40.875,2018-02-23
10343544,2016-09-27,1230,2018-02-26
10343544,2016-09-27,1468,2018-03-06
10351199,2016-09-27,4,2017-08-18
10351199,2016-09-27,6,2018-01-16
10351200,2016-09-27,1,2017-08-12
10351200,2016-09-27,3,2017-09-09
10351200,2016-09-27,4,2018-01-17
10354037,2016-09-27,3,2018-01-28
112991,2016-09-28,4,2017-02-24
112991,2016-09-28,1944,2017-03-02
112991,2016-09-28,220,2017-03-03
112991,2016-09-28,509,2017-03-08
112991,2016-09-28,1661,2017-03-23
112991,2016-09-28,1601,2017-04-12
112991,2016-09-28,99,2017-04-18
114511,2016-09-28,383,2017-04-09
114511,2016-09-28,5837,2017-04-10
114511,2016-09-28,4335,2017-04-16
1053009,2016-09-28,36,2017-10-27
1053009,2016-09-28,269,2017-10-30
1053010,2016-09-28,38,2017-10-30
1053010,2016-09-28,470,2017-11-28
1053010,2016-09-28,321,2017-12-14
1053011,2016-09-28,92,2017-10-30
1053011,2016-09-28,572,2017-11-19
1053011,2016-09-28,1152,2017-12-13
1057371,2016-09-28,199,2019-04-06
1057371,2016-09-28,1483,2019-07-25
1063485,2016-09-28,890,2018-02-25
1063485,2016-09-28,1090,2018-02-28
1063486,2016-09-28,668,2018-02-24
1063486,2016-09-28,219,2018-03-14
1063486,2016-09-28,855,2018-03-15
1063488,2016-09-28,21,2018-01-18
1063488,2016-09-28,629,2018-02-25
1063488,2016-09-28,1369,2018-02-27
1063488,2016-09-28,107,2018-02-28
1063491,2016-09-28,454,2018-02-24
1063491,2016-09-28,926.708333333333,2018-03-15
1063581,2016-09-28,244.075,2017-08-23
1063647,2016-09-28,12,2017-06-13
1064002,2016-09-28,629,2018-01-29
1064003,2016-09-28,263,2018-01-29
1064023,2016-09-28,315.925,2017-09-05
1064678,2016-09-28,275,2017-09-17
1064687,2016-09-28,942,2017-04-25
1064687,2016-09-28,2795,2017-04-30
1064727,2016-09-28,272,2017-04-25
1064727,2016-09-28,3053,2017-05-01
1064935,2016-09-28,214,2017-10-22
1064935,2016-09-28,793,2018-01-13
1064936,2016-09-28,88,2018-02-06
1064936,2016-09-28,667,2018-02-28
1064936,2016-09-28,1025,2018-03-01
1064975,2016-09-28,579,2018-02-03
1064975,2016-09-28,1,2018-02-13
1064975,2016-09-28,770,2018-02-15
1064975,2016-09-28,925,2018-02-16
1064975,2016-09-28,2133,2018-02-17
1064975,2016-09-28,1590,2018-02-18
1064975,2016-09-28,1720,2018-03-06
1064975,2016-09-28,3067,2018-03-07
1064975,2016-09-28,659,2018-03-08
1064984,2016-09-28,1393,2018-02-22
1064984,2016-09-28,1851,2018-02-23
1064984,2016-09-28,1535,2018-03-05
1064986,2016-09-28,1751,2018-02-05
1064986,2016-09-28,100,2018-02-06
1064986,2016-09-28,1576,2018-02-28
1065037,2016-09-28,58,2019-05-13
1065037,2016-09-28,1265,2019-08-05
1065037,2016-09-28,619,2019-08-10
1065201,2016-09-28,2,2018-01-18
1065201,2016-09-28,327,2018-02-25
1065201,2016-09-28,1378,2018-02-28
1065202,2016-09-28,1,2018-01-16
1065202,2016-09-28,136,2018-02-24
1065202,2016-09-28,375,2018-03-14
1065202,2016-09-28,970,2018-03-15
1065315,2016-09-28,1,2018-02-10
1065315,2016-09-28,223,2018-02-11
1065315,2016-09-28,1078,2018-02-12
1065315,2016-09-28,320,2018-02-13
1065315,2016-09-28,1514,2018-03-08
1065315,2016-09-28,968,2018-03-09
1065316,2016-09-28,398,2018-02-17
1065316,2016-09-28,3550,2018-02-26
1065316,2016-09-28,1764,2018-03-05
1065316,2016-09-28,1117,2018-03-06
1065316,2016-09-28,686,2018-03-07
1065316,2016-09-28,887,2018-03-08
1065316,2016-09-28,1550.5,2018-03-20
1065317,2016-09-28,1,2018-02-03
1065317,2016-09-28,798,2018-02-04
1065317,2016-09-28,1778,2018-02-28
1065317,2016-09-28,460,2018-03-12
1065318,2016-09-28,737,2018-02-06
1065318,2016-09-28,1079,2018-02-28
1065318,2016-09-28,2169,2018-03-13
10332315,2016-09-28,1,2017-04-20
10333064,2016-09-28,42,2017-04-06
10333759,2016-09-28,1.66666666666667,2017-04-03
10333759,2016-09-28,1036,2017-04-09
10337669,2016-09-28,1,2017-05-13
10341116,2016-09-28,478,2018-02-02
10341116,2016-09-28,940,2018-03-11
10341116,2016-09-28,1777,2018-03-12
10341311,2016-09-28,735,2017-10-30
10341311,2016-09-28,986.84375,2017-12-09
10341429,2016-09-28,1,2018-01-19
10341429,2016-09-28,245,2018-01-29
10341429,2016-09-28,1027,2018-01-30
10341429,2016-09-28,156,2018-02-01
10341429,2016-09-28,555,2018-03-09
10341429,2016-09-28,550,2018-03-10
10341430,2016-09-28,1,2018-01-20
10341430,2016-09-28,1,2018-02-01
10341430,2016-09-28,1443,2018-02-02
10341430,2016-09-28,1935,2018-03-10
10341430,2016-09-28,909,2018-03-11
10343543,2016-09-28,111,2018-01-06
10343543,2016-09-28,525,2018-02-06
10343543,2016-09-28,609,2018-02-24
10343543,2016-09-28,501,2018-03-12
10343543,2016-09-28,506,2018-03-13
10343544,2016-09-28,40.875,2018-02-23
10343544,2016-09-28,1230,2018-02-26
10343544,2016-09-28,1468,2018-03-06
10343544,2016-09-28,1562,2018-03-20
10351199,2016-09-28,4,2017-08-18
10351199,2016-09-28,6,2018-01-16
10351200,2016-09-28,1,2017-08-12
10351200,2016-09-28,3,2017-09-09
10351200,2016-09-28,4,2018-01-17
10354037,2016-09-28,3,2018-01-28
112991,2016-09-29,113,2017-03-02
112991,2016-09-29,130,2017-03-03
112991,2016-09-29,509,2017-03-08
112991,2016-09-29,1661,2017-03-23
112991,2016-09-29,1780,2017-04-12
112991,2016-09-29,99,2017-04-18
114511,2016-09-29,1709,2017-04-10
114511,2016-09-29,4335,2017-04-16
1053009,2016-09-29,193,2017-10-30
1053009,2016-09-29,150,2017-12-22
1053010,2016-09-29,379,2017-11-28
1053010,2016-09-29,321,2017-12-14
1053011,2016-09-29,1,2017-10-30
1053011,2016-09-29,362,2017-11-19
1053011,2016-09-29,1152,2017-12-13
1053011,2016-09-29,466,2017-12-22
1057371,2016-09-29,71,2019-04-06
1057371,2016-09-29,1483,2019-07-25
1063485,2016-09-29,273,2018-02-25
1063485,2016-09-29,1090,2018-02-28
1063485,2016-09-29,238,2018-03-22
1063486,2016-09-29,74,2018-02-24
1063486,2016-09-29,219,2018-03-14
1063486,2016-09-29,855,2018-03-15
1063488,2016-09-29,286,2018-02-25
1063488,2016-09-29,1369,2018-02-27
1063488,2016-09-29,107,2018-02-28
1063491,2016-09-29,79,2018-02-24
1063491,2016-09-29,926,2018-03-15
1063581,2016-09-29,244.075,2017-08-23
1063647,2016-09-29,12,2017-06-13
1064002,2016-09-29,526,2018-01-29
1064003,2016-09-29,180,2018-01-29
1064023,2016-09-29,315.925,2017-09-05
1064678,2016-09-29,241,2017-09-17
1064687,2016-09-29,295,2017-04-25
1064687,2016-09-29,2795,2017-04-30
1064727,2016-09-29,2757,2017-05-01
1064935,2016-09-29,34,2017-10-22
1064935,2016-09-29,793,2018-01-13
1064936,2016-09-29,1,2018-02-06
1064936,2016-09-29,380,2018-02-28
1064936,2016-09-29,1025,2018-03-01
1064975,2016-09-29,468,2018-02-03
1064975,2016-09-29,1,2018-02-13
1064975,2016-09-29,1,2018-02-15
1064975,2016-09-29,1324,2018-02-17
1064975,2016-09-29,1590,2018-02-18
1064975,2016-09-29,1720,2018-03-06
1064975,2016-09-29,3067,2018-03-07
1064975,2016-09-29,659,2018-03-08
1064984,2016-09-29,240,2018-02-22
1064984,2016-09-29,1851,2018-02-23
1064984,2016-09-29,1535,2018-03-05
1064984,2016-09-29,409,2018-03-20
1064984,2016-09-29,516,2018-03-21
1064986,2016-09-29,1186,2018-02-05
1064986,2016-09-29,100,2018-02-06
1064986,2016-09-29,1576,2018-02-28
1065037,2016-09-29,1188,2019-08-05
1065037,2016-09-29,619,2019-08-10
1065201,2016-09-29,1366,2018-02-28
1065202,2016-09-29,169,2018-03-14
1065202,2016-09-29,970,2018-03-15
1065315,2016-09-29,1,2018-02-10
1065315,2016-09-29,88,2018-02-11
1065315,2016-09-29,1,2018-02-12
1065315,2016-09-29,107,2018-02-13
1065315,2016-09-29,1514,2018-03-08
1065315,2016-09-29,968,2018-03-09
1065315,2016-09-29,1856,2018-03-21
1065315,2016-09-29,568,2018-03-22
1065316,2016-09-29,1441,2018-02-26
1065316,2016-09-29,1380,2018-03-05
1065316,2016-09-29,1117,2018-03-06
1065316,2016-09-29,686,2018-03-07
1065316,2016-09-29,887,2018-03-08
1065316,2016-09-29,1550,2018-03-20
1065317,2016-09-29,303,2018-02-04
1065317,2016-09-29,1777,2018-02-28
1065317,2016-09-29,460,2018-03-12
1065318,2016-09-29,915,2018-02-28
1065318,2016-09-29,2169,2018-03-13
10332315,2016-09-29,1,2017-04-20
10333064,2016-09-29,42,2017-04-06
10333759,2016-09-29,0.666666666666667,2017-04-03
10333759,2016-09-29,861,2017-04-10
10341116,2016-09-29,848,2018-03-11
10341116,2016-09-29,1777,2018-03-12
10341311,2016-09-29,461,2017-10-30
10341311,2016-09-29,986,2017-12-09
10341429,2016-09-29,552,2018-01-30
10341429,2016-09-29,156,2018-02-01
10341429,2016-09-29,555,2018-03-09
10341429,2016-09-29,550,2018-03-10
10341430,2016-09-29,454,2018-02-02
10341430,2016-09-29,1935,2018-03-10
10341430,2016-09-29,909,2018-03-11
10343543,2016-09-29,1,2018-02-06
10343543,2016-09-29,499,2018-02-24
10343543,2016-09-29,501,2018-03-12
10343543,2016-09-29,506,2018-03-13
10343544,2016-09-29,0.875,2018-02-23
10343544,2016-09-29,698,2018-03-06
10343544,2016-09-29,1598,2018-03-20
10351199,2016-09-29,4,2017-08-18
10351199,2016-09-29,6,2018-01-16
10351200,2016-09-29,1,2017-08-12
10351200,2016-09-29,3,2017-09-09
10351200,2016-09-29,4,2018-01-17
10354037,2016-09-29,1,2018-01-28
112991,2016-09-30,113,2017-03-02
112991,2016-09-30,130,2017-03-03
112991,2016-09-30,509,2017-03-08
112991,2016-09-30,1661,2017-03-23
112991,2016-09-30,1780,2017-04-12
112991,2016-09-30,99,2017-04-18
114511,2016-09-30,1709,2017-04-10
114511,2016-09-30,4335,2017-04-16
1053009,2016-09-30,193,2017-10-30
1053009,2016-09-30,150,2017-12-22
1053010,2016-09-30,379,2017-11-28
1053010,2016-09-30,321,2017-12-14
1053011,2016-09-30,1,2017-10-30
1053011,2016-09-30,362,2017-11-19
1053011,2016-09-30,1152,2017-12-13
1053011,2016-09-30,466,2017-12-22
1057371,2016-09-30,71,2019-04-06
1057371,2016-09-30,1483,2019-07-25
1063485,2016-09-30,273,2018-02-25
1063485,2016-09-30,1090,2018-02-28
1063485,2016-09-30,238,2018-03-22
1063486,2016-09-30,74,2018-02-24
1063486,2016-09-30,219,2018-03-14
1063486,2016-09-30,855,2018-03-15
1063488,2016-09-30,286,2018-02-25
1063488,2016-09-30,1369,2018-02-27
1063488,2016-09-30,107,2018-02-28
1063491,2016-09-30,79,2018-02-24
1063491,2016-09-30,926,2018-03-15
1063581,2016-09-30,244.075,2017-08-23
1063647,2016-09-30,12,2017-06-13
1064002,2016-09-30,526,2018-01-29
1064003,2016-09-30,180,2018-01-29
1064023,2016-09-30,315.925,2017-09-05
1064678,2016-09-30,241,2017-09-17
1064687,2016-09-30,295,2017-04-25
1064687,2016-09-30,2795,2017-04-30
1064727,2016-09-30,2757,2017-05-01
1064935,2016-09-30,34,2017-10-22
1064935,2016-09-30,793,2018-01-13
1064936,2016-09-30,1,2018-02-06
1064936,2016-09-30,380,2018-02-28
1064936,2016-09-30,1025,2018-03-01
1064975,2016-09-30,468,2018-02-03
1064975,2016-09-30,1,2018-02-13
1064975,2016-09-30,1,2018-02-15
1064975,2016-09-30,1324,2018-02-17
1064975,2016-09-30,1590,2018-02-18
1064975,2016-09-30,1720,2018-03-06
1064975,2016-09-30,3067,2018-03-07
1064975,2016-09-30,659,2018-03-08
1064984,2016-09-30,240,2018-02-22
1064984,2016-09-30,1851,2018-02-23
1064984,2016-09-30,1535,2018-03-05
1064984,2016-09-30,409,2018-03-20
1064984,2016-09-30,516,2018-03-21
1064986,2016-09-30,1186,2018-02-05
1064986,2016-09-30,100,2018-02-06
